race_code,kaisai_nen,kaisai_gappi,keibajo_code,bamei,ketto_toroku_bango,barei,seibetsu_code,kishu_code,kishumei_ryakusho,chokyoshi_code,futan_juryo,bataiju,zogen_sa,zogen_fugo,tansho_odds,tansho_ninkijun,kyakushitsu_hantei,kakutei_chakujun,wakuban,umaban,kyori,track_code,tenko_code,shiba_babajotai_code,dirt_babajotai_code,shusso_tosu,kaisai_kai,kaisai_nichime,chichi,haha,chichi_chichi,haha_chichi,shiba_ryo_1chaku,shiba_ryo_2chaku,shiba_ryo_3chaku,dirt_ryo_1chaku,dirt_ryo_2chaku,dirt_ryo_3chaku,shiba_short_1chaku,shiba_middle_1chaku,shiba_long_1chaku,dirt_short_1chaku,dirt_middle_1chaku,dirt_long_1chaku,kyakushitsu_keiko_nige,kyakushitsu_keiko_senko,kyakushitsu_keiko_sashi,kyakushitsu_keiko_oikomi,sogo_1chaku,sogo_2chaku,sogo_3chaku,chokyo_3f,chokyo_lap_3f,chokyo_lap_1f,chokyo_4f,chichi_code,haha_code,chichi_chichi_code,race_date,prev_race_date,weeks_since_last_race,prev_futan_juryo,futan_henka,past3_avg_chakujun,past3_avg_odds,total_races,win_count,win_rate,prev_chakujun,prev_odds,sogo_total,sogo_win_rate,shiba_win_rate,dirt_win_rate,short_win_rate,middle_win_rate,long_win_rate,kishu_win_rate,chokyoshi_win_rate,kishu_keibajo_win_rate,chichi_kyori,haha_kyori,chichi_track,haha_track,kishu_kyori,kishu_track,barei_kyori,bataiju_kyori,weeks_barei,kaishi_nige,kaishi_senko,futan_barei,nick_index,nick_roi,nick_win_rate,nick_place_rate,bataiju_signed,weight_ema3,weight_up_trend,weight_down_trend,weight_big_change,weight_stability,post_win_rate,post_bias,tenko_apt,shiba_baba_apt,dirt_baba_apt,ema3_chakujun,ema3_odds,ema5_chakujun,ema5_odds,ema10_chakujun,ema10_odds,futan_diff,age_futan_interaction,prev_futan,futan_increase,interval_bucket,interval_age,long_rest,tight_schedule,race_month,season,is_spring,is_summer,is_autumn,is_winter,is_inner,is_outer,kaikai_inner_rate,kaikai_outer_rate,inner_advantage,chokyo_pace_est,dist_category,nige_dist_score,oikomi_dist_score,pace_consistency,prev_track,track_change,horse_cluster,cluster_win_rate,cluster_avg_odds,cluster_size,age_from_peak,is_peak_age,before_peak,past_peak,age_experience,wood_4f_last,wood_4f_best30,wood_4f_zscore,wood_trend,wood_sessions14d,wood_pace_balance,hanro_4f_last,hanro_4f_best30,hanro_4f_zscore,hanro_trend,hanro_sessions14d,training_score_v2,training_form,trainer_win_rate_honnen,trainer_win_rate_ruikei,trainer_form_ratio,trainer_shiba_rate,trainer_dirt_rate,trainer_venue_rate,trainer_venue_rate_ruikei,trainer_best_dist_shiba,trainer_best_dist_dirt,trainer_hot_cold,trainer_specialty_score,trainer_tozai,is_debut,jockey_debut_win_rate,trainer_debut_win_rate,sire_debut_win_rate,debut_weight_bonus,debut_score,win_probability,odds_decimal,expected_value
2026031406020502,2026,314,06,エイシンニラク,2023105526,3,1,1161,菊沢一樹,1047,570,470.0,0.0,0.0,3619,14,3,1,7,14,1800,24,1,0,1,16,2,5,サトノクラウン,エイシンヘケト,Marju,エイシンアポロン,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,504,173,163,680,544,2622,136,2026-03-14,2026-02-14 00:00:00,4.0,540.0,30.0,13.0,1992.0,2,0,0.0,14.0,3343.0,1,0.5,0.0,0.5,0,1,0,0.0367730900798175,0.0286919831223628,0.0328867235079171,979200,4719600,13056,62928,2089800,27864,5400,846000.0,12.0,0,0,1710,1.0,1.0,0.0,0.0,0.0,-1.0,0,0,0,1.4142135623730951,0.0769230769230769,-0.005022571415839,0.5,1.0,1.0,13.0,1992.0,12.666666666666666,1541.6666666666663,12.363636363636362,1132.2727272727273,515.0,1545.0,540.0,30.0,0,12.0,0,0,3,0,1,0,0,0,0,1,0.0577326801959412,0.0731387340111512,-0.0154060538152099,55.99999377777847,1,0.0,0.25,0.7071067811865476,17.0,1,3,0.1458763658135009,33.292785511151024,66810.0,1,0,1,0,6,56.5,56.4,-0.0432660545639902,0.1000000000000014,2.0,0.990498812351544,68.0,63.3,-0.5693465647759907,-1.0,4.0,0.5046321319359172,B,0.0,0.0978082191780821,0.0,0.1084142394822006,0.086859688195991,0.0,0.1127098321342925,0.0,0.0,0.0,0.0195616438356164,1.0,0,0.0644834262969585,0.0706031923418278,0.0915032679738562,1.0,0.0,0.9676148278754559,361.9,349.1798062081275
2026013110010306,2026,131,10,カシノリアーナ,2023100421,3,2,1215,橋木太希,1090,520,438.0,2.0,-1.0,3882,18,3,1,1,2,1200,17,1,1,0,18,1,3,サトノクラウン,ミュゼミランダ,Marju,ダイワメジャー,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,414,141,134,563,544,13011,136,2026-01-31,2025-10-25 00:00:00,14.0,520.0,0.0,11.333333333333334,2733.6666666666665,5,0,0.0,7.0,2665.0,1,0.5,0.5,0.0,1,0,0,0.0155763239875389,0.0180481283422459,0.0588235294117647,652800,15613200,9248,221187,1458000,20655,3600,525600.0,42.0,0,0,1560,0.5414029419829269,3.635779816513762,0.036697247706422,0.0825688073394495,-2.0,0.5,0,0,0,3.346640106136296,0.0632111251580278,-0.0187345231808882,0.3333333333333333,0.1666666666666666,0.1666666666666666,9.1875,2586.25,9.098765432098766,2254.061728395062,8.269380506795983,1727.392527832798,465.0,1395.0,520.0,0.0,3,42.0,1,0,1,0,0,0,0,1,1,0,0.0700298705609027,0.0643879173290938,0.0056419532318089,68.99998850000192,0,0.0,0.0,0.5773502691896257,11.0,1,1,0.1433065361761621,32.789085524016265,54359.0,1,0,1,0,15,54.4,54.4,0.1788827566283597,0.0,1.0,0.9153846153846156,56.3,56.1,1.2540080192585308,-10.200000000000005,6.0,0.708459314296701,A,0.0,0.0387243735763098,0.0,0.0331125827814569,0.0437601296596434,0.0,0.0,0.0,0.0,0.0,0.0271070615034168,1.0,0,0.0644834262969585,0.0706031923418278,0.0915032679738562,0.4,0.0,0.6042118673747789,388.2,233.55504691488918
2026012506010905,2026,125,06,ヤマニンヘルシェ,2023104361,3,1,1150,石川裕紀,1182,570,476.0,0.0,0.0,1982,16,2,1,6,12,2000,17,1,1,0,18,1,9,レッドファルクス,ヤマニンヌヌース,スウェプトオーヴァーボード,ディープインパクト,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,519,184,161,718,832,13674,271,2026-01-25,0,0.0,0.0,570.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.5,0.5,0.0,0,1,0,0.0560661764705882,0.0801186943620178,0.0607876712328767,1664000,27348000,14144,232458,2300000,19550,6000,952000.0,0.0,0,9,1710,0.7787050528878708,6.24375,0.0625,0.40625,0.0,0.0,0,0,0,0.0,0.0868824531516184,0.0049368048127023,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1545.0,0.0,570.0,0,0.0,0,1,1,0,0,0,0,1,0,1,0.0592105263157894,0.0809399477806788,-0.0217294214648893,51.89999481000052,2,0.0,0.5,0.0,0.0,1,1,0.1433065361761621,32.789085524016265,54359.0,1,0,1,0,0,52.7,52.7,0.3587175085459758,-20.39999999999999,0.0,0.9424083769633508,71.8,57.1,-1.1615471989068602,14.699999999999996,0.0,0.5190841340311407,B,0.2,0.104,1.923076923076924,0.1087719298245614,0.1,0.3333333333333333,0.2266666666666666,0.0,0.0,0.7628205128205128,0.1874666666666666,1.0,0,0.0644834262969585,0.0706031923418278,0.0392156862745098,1.0,0.0,0.9935492557203011,198.2,195.92146248376366
2026032906030202,2026,329,06,ガルディーノ,2023105402,3,1,1203,石田拓郎,1116,540,488.0,2.0,-1.0,2379,14,1,1,2,3,1200,24,1,0,2,16,3,2,ダイワメジャー,ドロミティ,サンデーサイレンス,Pure Prize,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,467,167,138,643,633,9082,264,2026-03-29,2026-01-10 00:00:00,11.142857142857142,540.0,0.0,12.666666666666666,2364.333333333333,4,0,0.0,16.0,3409.0,1,0.5,0.0,0.0,1,0,0,0.0281359906213364,0.0525502318392581,0.039647577092511,759600,10898400,15192,217968,1443600,28872,3600,585600.0,33.42857142857143,2,2,1620,1.4421303778395147,8.827777777777778,0.1388888888888889,0.2777777777777778,-2.0,2.75,1,0,0,2.8284271247461867,0.052063492063492,-0.0298821562754239,0.25,0.2,0.5,13.125,2751.0,12.0,2623.3703703703704,10.78662659654395,2586.7340345604807,485.0,1455.0,540.0,0.0,2,33.42857142857143,0,0,3,0,1,0,0,0,1,0,0.0611861861861861,0.0753604193971166,-0.0141742332109304,77.83332036111327,0,1.0,0.0,1.1547005383792517,24.0,0,0,0.0570563915233124,46.58175586344983,261706.0,1,0,1,0,12,0.0,0.0,0.0,0.0,0.0,0.0,64.3,64.3,0.0072698421409095,-2.799999999999997,0.0,0.4702120370624431,C,0.0,0.082010582010582,0.0,0.0557275541795665,0.0924784217016029,0.0,0.0597014925373134,0.0,0.0,0.0,0.0164021164021164,1.0,0,0.0644834262969585,0.0706031923418278,0.113871635610766,1.0,0.0,0.74307285330876,237.9,175.77703180215403
2026010408010105,2026,104,08,タイキルッジェーロ,2023102178,3,1,1178,斎藤新,1117,570,504.0,0.0,0.0,1706,13,2,1,4,8,1800,18,2,1,0,18,1,1,リオンディーズ,タイキキララ,キングカメハメハ,キングヘイロー,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,515,184,160,712,814,7500,250,2026-01-04,0,0.0,0.0,570.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.5,0.5,0.0,0,1,0,0.0605729877216916,0.1205882352941176,0.032,1465200,13500000,14652,135000,2120400,21204,5400,907200.0,0.0,0,1,1710,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0912863070539419,0.0093406587150258,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1545.0,0.0,570.0,0,0.0,0,1,1,0,0,0,0,1,1,0,0.0673352435530086,0.0847826086956521,-0.0174473651426435,57.22221586419824,1,0.0,0.5,0.0,0.0,1,1,0.1433065361761621,32.789085524016265,54359.0,1,0,1,0,0,71.6,0.0,-0.5369925427342974,-1.6000000000000083,0.0,0.9697542533081288,71.2,0.0,-1.0680418356230397,0.6000000000000085,0.0,0.378186497297911,C,0.0,0.1670606776989755,0.0,0.1755971594577146,0.153690596562184,0.2040816326530612,0.2040816326530612,0.0,0.0,0.0,0.1354529518663257,2.0,0,0.0644834262969585,0.0706031923418278,0.0795755968169761,0.7,0.0,0.9815304752627352,170.6,166.44909907982262
2026041103010103,2026,411,03,サフランルージュ,2023101820,3,2,1158,野中悠太,1221,550,400.0,0.0,0.0,1132,14,3,1,3,5,1800,17,1,1,0,16,1,1,ワールドプレミア,サフランハーモニー,ディープインパクト,グラスワンダー,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,510,179,168,700,856,5465,292,2026-04-11,0,0.0,0.0,550.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.5,0.5,0.0,0,1,0,0.0250521920668058,0.04,0.043010752688172,1540800,9837000,14552,92905,2084400,19686,5400,720000.0,0.0,0,0,1650,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1035598705501618,0.0216142222112458,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,1485.0,0.0,550.0,0,0.0,0,1,4,1,1,0,0,0,1,0,0.073869900771775,0.0623428858722976,0.0115270148994774,56.66666037037108,1,0.0,0.0,0.0,0.0,1,1,0.1433065361761621,32.789085524016265,54359.0,1,0,1,0,0,53.1,53.1,0.3164034492712427,-3.1000000000000014,0.0,0.921259842519685,70.0,64.3,-0.881031109055396,0.5999999999999943,5.0,0.529365026589629,B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,1.0,0,0.0644834262969585,0.0706031923418278,0.2,0.1,0.0,0.9943138122667384,113.2,111.55632354859479
2026032807010502,2026,328,07,キタノサリスカ,2023105977,3,2,1195,川端海翼,1091,520,426.0,4.0,1.0,1073,11,2,1,8,13,1800,23,1,0,2,13,1,5,タイセイレジェンド,ブラウンキャビア,キングカメハメハ,Kodiac,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,451,150,148,610,619,11266,250,2026-03-28,2026-02-28 00:00:00,4.0,550.0,-30.0,8.0,2264.0,2,0,0.0,10.0,3043.0,1,0.5,0.0,0.0,0,1,0,0.0223214285714285,0.0443196004993757,0.0186915887850467,1114200,20278800,14237,259118,2151000,27485,5400,766800.0,12.0,0,5,1560,1.0,1.0,0.0,0.0,4.0,-2.0,0,0,0,2.8284271247461903,0.0856592877767083,0.0037136394377923,0.25,0.25,1.0,8.0,2264.0,7.333333333333333,2004.3333333333333,6.727272727272727,1768.2727272727273,465.0,1395.0,550.0,0.0,0,12.0,0,0,3,0,1,0,0,0,0,1,0.0678144764581869,0.0759976525821596,-0.0081831761239726,50.1111055432105,1,0.0,0.75,0.0,24.0,1,0,0.0570563915233124,46.58175586344983,261706.0,1,0,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,61.0,55.7,0.5215493402019279,5.299999999999997,3.0,0.3327118557558896,D,0.0188679245283018,0.0786654423018059,0.2398502312605535,0.0671971706454465,0.0847378277153558,0.0,0.0,0.2,0.0,0.0,0.0757330884603611,2.0,0,0.0644834262969585,0.0706031923418278,0.0,0.4,0.0,0.9740876135631361,107.3,103.5196009353245
2026010508010207,2026,105,08,ルクスフレンジー,2022104126,4,1,1034,酒井学,1092,570,474.0,4.0,1.0,997,14,3,1,7,13,1800,24,1,0,1,15,1,2,モーリス,サトノアイリ,スクリーンヒーロー,ステイゴールド,0,1,0,3,0,0,0,0,0,0,3,0,0,1,4,6,3,1,1,480,166,156,654,803,5397,272,2026-01-05,2025-11-08 00:00:00,8.285714285714286,570.0,0.0,8.333333333333334,106.66666666666669,8,0,0.0,11.0,145.0,5,0.5,0.0,0.75,0,3,0,0.042691256830601,0.104874446085672,0.0391566265060241,1445400,9714600,19272,129528,1861200,24816,7200,853200.0,33.142857142857146,0,2,2280,1.1789906384556006,0.9533653846153848,0.0961538461538461,0.2211538461538461,4.0,-6.9375,0,1,0,7.1274118724821856,0.0622876557191393,-0.0196579926197767,0.6,1.0,1.0,9.3203125,113.1640625,8.164151806127116,109.7151348879744,6.793427583716487,139.8073540792555,515.0,2060.0,570.0,0.0,2,33.142857142857146,0,0,1,0,0,0,0,1,0,1,0.0625,0.0825410544511668,-0.0200410544511668,53.33332740740807,1,0.0,1.5,0.0,11.0,1,3,0.1458763658135009,33.292785511151024,66810.0,0,1,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,65.4,0.0,-0.1641566572127646,1.2000000000000028,0.0,0.3652120974979609,C,0.0,0.1554269175108538,0.0,0.1541313559322034,0.1569878749202297,0.149390243902439,0.149390243902439,0.0,0.0,0.0,0.1057805054533902,2.0,0,0.0644834262969585,0.0706031923418278,0.130346232179226,1.0,0.0,0.9835170439127281,99.7,97.05664927809899
2026040406030312,2026,404,06,コパノヴィンセント,2022107047,4,1,1009,柴田大知,423,580,566.0,8.0,1.0,1011,15,2,1,6,12,1200,24,2,0,3,16,3,3,コパノリッキー,ヴェアリアスローズ,ゴールドアリュール,スターリングローズ,0,0,0,1,1,0,0,0,0,2,0,0,0,4,0,5,2,2,0,494,164,166,667,512,15554,258,2026-04-04,2026-03-14 00:00:00,3.0,550.0,30.0,11.0,1099.6666666666667,10,1,0.0909090909090909,14.0,1167.0,4,0.4,0.0,0.3333333333333333,2,0,0,0.0285311729482212,0.0549374130737134,0.0254154447702834,614400,18664800,12288,373296,1210800,24216,4800,679200.0,12.0,0,12,2320,1.0,1.0,0.0,0.0,8.0,0.28125,0,0,0,12.601587201618672,0.0784671532846715,-0.0034784950542444,1.0,0.25,0.5,12.185546875,991.09375,11.40425748107504,836.5864451557181,9.317183175375195,585.3814019583356,525.0,2100.0,550.0,30.0,0,12.0,0,0,4,1,1,0,0,0,0,1,0.0611861861861861,0.0753604193971166,-0.0141742332109304,82.3333196111134,0,0.0,0.0,0.0,23.0,1,3,0.1458763658135009,33.292785511151024,66810.0,0,1,0,0,40,53.4,53.4,0.284667904815193,0.0,0.0,0.9007832898172324,66.7,61.2,-0.3667516109943776,3.9000000000000057,0.0,0.3001058919031069,D,0.0425531914893617,0.0965503950664868,0.4407355501762432,0.1037765788638527,0.085377821393523,0.0769230769230769,0.1163734776725304,0.2,0.1428571428571428,0.0695071123437794,0.1177716174748358,1.0,0,0.0644834262969585,0.0706031923418278,0.0519480519480519,0.1,0.0,0.9489260809276134,101.1,94.93642678178172
2026040509020403,2026,405,09,ゴーイングムーン,2023105834,3,2,1213,高杉吏麒,1120,550,478.0,0.0,0.0,984,12,2,1,8,15,1200,24,1,0,3,16,2,4,ダノンプレミアム,ソアリングギフト,ディープインパクト,ドゥラメンテ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,512,177,163,698,640,7424,292,2026-04-05,2026-03-01 00:00:00,5.0,550.0,0.0,12.5,715.0,2,0,0.0,12.0,378.0,1,0.5,0.0,0.0,1,0,0,0.0916775032509752,0.0690287110568112,0.072829131652661,768000,8908800,15360,178176,1455600,29112,3600,573600.0,15.0,0,4,1650,1.0,1.0,0.0,0.0,0.0,-7.0,0,1,0,9.899494936611664,0.089058524173028,0.0071128758341119,0.3333333333333333,0.5,1.0,12.5,715.0,12.666666666666668,827.3333333333334,12.818181818181817,929.4545454545454,495.0,1485.0,550.0,0.0,1,15.0,0,0,4,1,1,0,0,0,0,1,0.0674673260332038,0.0743304243153776,-0.0068630982821738,85.33331911111348,0,0.0,0.0,0.7071067811865476,24.0,0,0,0.0570563915233124,46.58175586344983,261706.0,1,0,1,0,6,57.8,0.0,0.2086010192599414,3.0,0.0,0.9473684210526316,69.8,61.7,-0.849862654627455,6.899999999999999,0.0,0.2312965356351141,D,0.06,0.084417999256229,0.7107488986784141,0.0771312584573748,0.0933113129644921,0.0,0.0662983425414364,0.1,0.0,0.1086997063142437,0.0468835998512458,2.0,0,0.0644834262969585,0.0706031923418278,0.0196078431372549,1.0,0.0,0.973677285111983,98.4,94.80984485501914
2026030806020405,2026,308,06,トーセンブリラーレ,2023105943,3,1,1214,長浜鴻緒,1076,550,510.0,12.0,1.0,1370,12,2,2,2,3,1800,17,1,1,0,16,2,4,トーセンレーヴ,トーセンガーネット,ディープインパクト,アグネスデジタル,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,504,173,166,698,678,8874,292,2026-03-08,2026-01-05 00:00:00,8.857142857142858,550.0,0.0,8.0,361.5,2,0,0.0,11.0,518.0,2,0.3333333333333333,0.3333333333333333,0.0,0,1,0,0.040104620749782,0.066620402498265,0.0416666666666666,1220400,15973200,11526,150858,2185200,20638,5400,918000.0,26.571428571428573,0,8,1650,1.0,1.0,0.0,0.0,12.0,-4.0,0,1,1,5.656854249492381,0.0866873065015479,0.0047416581626319,0.3333333333333333,0.5,0.5,8.0,361.5,7.0,309.33333333333337,6.090909090909091,261.9090909090909,495.0,1485.0,550.0,0.0,2,26.571428571428573,0,0,3,0,1,0,0,0,1,0,0.078883495145631,0.0677799607072691,0.0111035344383619,55.99999377777847,1,0.0,0.25,0.7071067811865476,24.0,1,0,0.0570563915233124,46.58175586344983,261706.0,1,0,1,0,6,80.7,0.0,-2.603266640685355,6.799999999999997,0.0,0.9914821124361158,69.8,53.5,-0.849862654627455,16.299999999999997,7.0,0.2492837288867097,D,0.1,0.0814426992437463,1.227857142857143,0.0631505898681471,0.0946419629444166,0.0,0.0707070707070707,0.0,0.2,0.2815952380952381,0.0762885398487492,1.0,0,0.0644834262969585,0.0706031923418278,0.0909090909090909,0.7,0.0,0.5972677097785002,137.0,80.82567623965453
2026022105010703,2026,221,05,エムノビアンカ,2023104757,3,2,1214,長浜鴻緒,1079,530,512.0,8.0,-1.0,944,12,4,1,4,8,1600,23,1,0,1,16,1,7,マクフィ,ラストマイア,Dubawi,ローエングリン,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,467,164,148,645,770,13927,54,2026-02-21,2025-11-16 00:00:00,13.857142857142858,550.0,-20.0,11.0,1241.0,1,0,0.0,11.0,1241.0,1,0.5,0.0,0.5,1,0,0,0.040104620749782,0.0630758327427356,0.0293159609120521,1232000,22283200,17710,320321,1942400,27922,4800,819200.0,41.57142857142857,0,7,1590,1.0,1.0,0.0,0.0,-8.0,0.0,0,0,0,0.0,0.0529141104294478,-0.0290315379094681,0.3333333333333333,0.5,1.0,11.0,1241.0,11.0,1241.0,11.0,1241.0,475.0,1425.0,550.0,0.0,3,41.57142857142857,1,0,2,0,0,0,0,1,1,0,0.0606701940035273,0.0690003365870077,-0.0083301425834804,58.37499270312592,1,0.0,0.5,0.0,11.0,1,3,0.1458763658135009,33.292785511151024,66810.0,1,0,1,0,3,52.8,52.8,0.3481389937272931,0.8999999999999986,0.0,0.9637305699481864,64.5,57.7,-0.0238986122870313,-3.0,0.0,0.461957011125341,C,0.0,0.1102265768524188,0.0,0.1220930232558139,0.0970245795601552,0.0,0.143581081081081,0.0,0.0,0.0,0.0220453153704837,1.0,0,0.0644834262969585,0.0706031923418278,0.0428571428571428,0.7,0.0,0.8548117623784324,94.4,79.69423036852402
2026032206020805,2026,322,06,セイウンラピス,2023105689,3,3,1085,松岡正海,1190,570,480.0,0.0,0.0,1312,12,3,4,7,14,1600,18,1,1,0,16,2,8,ミッキーアイル,ヒシラストレディ,ディープインパクト,Posse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,468,148,170,608,787,10285,292,2026-03-22,0,0.0,0.0,570.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.5,0.5,0.0,1,0,0,0.0400977995110024,0.0491803278688524,0.0389105058365758,1259200,16456000,14166,185130,1736000,19530,4800,768000.0,0.0,0,0,1710,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0483870967741935,-0.0335585515647224,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1545.0,0.0,570.0,0,0.0,0,1,3,0,1,0,0,0,0,1,0.0868094701240135,0.0598859315589353,0.0269235385650781,58.49999268750092,1,0.0,0.25,0.0,0.0,1,1,0.1433065361761621,32.789085524016265,54359.0,1,0,1,0,0,56.9,56.9,-0.0855801138387233,-15.6,1.0,0.9051094890510948,0.0,0.0,0.0,0.0,0.0,0.5641705800130372,B,0.1875,0.0548780487804878,3.0,0.0373831775700934,0.0716417910447761,0.2727272727272727,0.0266666666666666,0.0,0.3333333333333333,0.7345170454545454,0.2473392461197339,1.0,0,0.0644834262969585,0.0706031923418278,0.0476190476190476,1.0,0.0,0.5931345806134056,131.2,76.81925697647881
2026022210011003,2026,222,10,ベニシア,2021100662,5,2,1161,菊沢一樹,1096,560,446.0,2.0,1.0,1537,14,1,1,1,1,1000,24,1,0,1,14,1,10,ヘニーヒューズ,フクシア,Hennessy,ゴールドアリュール,0,0,0,2,1,0,0,0,0,2,0,0,3,5,6,6,2,1,1,479,164,154,659,755,10999,98,2026-02-22,2025-12-06 00:00:00,11.142857142857142,560.0,0.0,9.0,1430.0,18,1,0.0526315789473684,7.0,1036.0,4,0.4,0.0,0.5,2,0,0,0.0367730900798175,0.0188943317004898,0.056338028169014,755000,10999000,18120,263976,1161000,27864,5000,446000.0,55.71428571428571,30,50,2800,1.228673740637474,1.6416666666666666,0.125,0.275,2.0,0.4887542724609375,0,0,0,3.346640106136293,0.0461538461538461,-0.0357918021850698,0.0833333333333333,0.1052631578947368,0.1538461538461538,7.800102233886719,1230.7264785766602,8.275755351183816,1210.105154072014,8.400133443548143,1059.9232577402329,505.0,2525.0,560.0,0.0,2,55.71428571428571,0,0,2,0,0,0,0,1,1,0,0.0709219858156028,0.0746128578132332,-0.0036908719976303,95.79998084000384,0,3.0,0.0,0.0,24.0,0,3,0.1458763658135009,33.292785511151024,66810.0,1,0,0,0,90,54.1,54.1,0.2106183010844094,-2.3999999999999986,0.0,0.9437340153452686,65.9,54.7,-0.242077793282616,11.200000000000005,0.0,0.2490824314775522,D,0.0,0.0431703204047217,0.0,0.0342771982116244,0.0505237215033887,0.0,0.0,0.0,0.0,0.0,0.0302192242833052,1.0,0,0.0644834262969585,0.0706031923418278,0.112781954887218,0.7,0.0,0.48926565022563645,153.7,74.20013043968032
2026032209011006,2026,322,09,セイントエルモズ,2023101132,3,1,1178,斎藤新　,1068,570,546.0,6.0,1.0,693,11,2,1,7,10,1800,24,2,0,1,13,1,10,サンダースノー,セイントヘレナ,Helmet,ディープスカイ,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,2,0,0,493,165,163,664,554,7288,97,2026-03-22,2025-11-02 00:00:00,20.0,560.0,10.0,6.5,759.0,2,1,0.3333333333333333,12.0,859.0,2,0.6666666666666666,0.0,0.5,1,1,0,0.0605729877216916,0.0626290433585684,0.0258823529411764,997200,13118400,13296,174912,2120400,28272,5400,982800.0,60.0,0,10,1710,2.4864948872586123,5.041379310344827,0.2413793103448276,0.4482758620689655,6.0,-3.0,0,1,0,4.242640687119285,0.0763250883392226,-0.0056205599996933,1.0,0.6666666666666666,1.0,6.5,759.0,4.666666666666667,725.6666666666667,3.0,695.3636363636363,515.0,1545.0,560.0,10.0,3,60.0,1,0,3,0,1,0,0,0,0,1,0.0675718345437322,0.0804567869192836,-0.0128849523755514,54.77777169135871,1,0.0,0.5,0.0,24.0,0,3,0.1458763658135009,33.292785511151024,66810.0,1,0,1,0,6,56.5,56.1,-0.0432660545639902,-0.2999999999999971,3.0,0.8836633663366337,66.4,53.8,-0.3199989293524673,5.300000000000004,5.0,0.3977381046357698,C,0.088235294117647,0.1003014524527267,0.8797010607521698,0.0992248062015503,0.101516919486581,0.0561797752808988,0.0561797752808988,0.0,0.3333333333333333,0.2135718581040815,0.1481501781309948,1.0,0,0.0644834262969585,0.0706031923418278,0.0578512396694214,0.1,0.0,0.9845448438455165,69.3,67.2289576784943
2026022105010704,2026,221,05,ナムラダリア,2023106231,3,2,1143,原田和真,1131,550,446.0,0.0,0.0,646,8,3,1,4,7,1600,23,1,0,1,16,1,7,インディチャンプ,ナムラボルテージ,ステイゴールド,グランデラ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,406,149,122,559,417,9212,276,2026-02-21,0,0.0,0.0,550.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.5,0.0,0.5,1,0,0,0.0143964562569213,0.0220385674931129,0.0049504950495049,667200,14739200,9591,211876,1828800,26289,4800,713600.0,0.0,0,0,1650,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0529141104294478,-0.0290315379094681,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,1485.0,0.0,550.0,0,0.0,0,1,2,0,0,0,0,1,1,0,0.0606701940035273,0.0690003365870077,-0.0083301425834804,50.7499936562508,1,0.0,0.25,0.0,0.0,1,3,0.1458763658135009,33.292785511151024,66810.0,1,0,1,0,0,49.7,0.0,0.6760729531064756,-2.5999999999999943,0.0,0.96398891966759,55.9,52.4,1.3163449281144115,-8.899999999999999,7.0,0.7081121882022757,A,0.0384615384615384,0.0343441724515893,1.1198854337152209,0.0230832646331409,0.0433070866141732,0.0,0.0077220077220077,0.25,0.0,0.198956628477905,0.0818688344903178,1.0,0,0.0644834262969585,0.0706031923418278,0.0588235294117647,0.7,0.0,0.9717011097944512,64.6,61.771891692721546
